datetime,pm25,pm10,no2,so2,co,o3,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,sunshine_duration
2025-06-07 12:00:00+00:00,11.2,21.0,0.0073,0.0,0.2,0.023,15.3,86,13.0,16.0,0.0,0.0,1014.7,1003.4,100,1.5,45,8.6,1,0.0
2025-06-07 13:00:00+00:00,13.1,19.0,0.007,0.0,0.2,0.024,15.5,85,13.0,16.3,0.0,0.0,1015.2,1003.9,100,1.2,333,7.9,1,0.0
2025-06-07 14:00:00+00:00,10.9,21.0,0.0082,0.0,0.2,0.024,16.1,82,13.0,16.7,0.0,0.0,1015.5,1004.2,100,2.6,295,11.9,1,0.0
2025-06-07 15:00:00+00:00,11.6,20.0,0.0076,0.0,0.2,0.026,17.6,74,13.0,18.3,0.0,0.0,1015.6,1004.3,100,1.8,270,13.3,1,1070.07
2025-06-07 16:00:00+00:00,12.3,18.0,0.0094,0.0,0.2,0.026,19.8,64,12.9,20.4,0.0,0.0,1015.3,1004.1,60,1.9,163,15.1,1,3330.82
2025-06-07 17:00:00+00:00,17.0,21.0,0.0121,0.0,0.3,0.025,22.4,55,12.9,23.8,0.0,0.0,1014.8,1003.7,8,3.8,183,20.2,1,3600.0
2025-06-07 18:00:00+00:00,12.8,33.0,0.0105,0.0,0.3,0.03,24.2,49,12.9,26.2,0.0,0.0,1014.6,1003.6,8,6.9,213,25.9,1,3600.0
2025-06-07 19:00:00+00:00,14.8,29.0,0.0083,0.0,0.2,0.035,25.0,47,12.8,26.8,0.0,0.0,1014.2,1003.2,7,9.9,225,31.7,1,3600.0
2025-06-07 20:00:00+00:00,12.6,23.0,0.006,0.0,0.2,0.046,24.6,47,12.7,25.9,0.0,0.0,1013.9,1002.9,6,12.6,228,36.7,1,3600.0
2025-06-07 21:00:00+00:00,13.8,28.0,0.0064,0.0001,0.2,0.048,24.1,48,12.6,24.9,0.0,0.0,1013.8,1002.8,1,12.8,230,38.2,1,3600.0
2025-06-07 22:00:00+00:00,11.4,21.0,0.0036,0.0001,0.2,0.045,23.6,50,12.6,23.9,0.0,0.0,1013.4,1002.4,0,12.0,229,36.7,1,3600.0
2025-06-07 23:00:00+00:00,9.9,22.0,0.0032,0.0,0.2,0.043,23.0,51,12.4,22.5,0.0,0.0,1013.1,1002.1,0,11.1,231,34.6,1,3600.0
2025-06-08 00:00:00+00:00,7.1,23.0,0.0032,0.0,0.2,0.036,20.7,61,12.8,20.1,0.0,0.0,1013.4,1002.3,0,9.6,233,29.2,1,3600.0
2025-06-08 00:00:00+00:00,7.1,23.0,0.0032,0.0,0.2,0.036,20.7,61,12.8,20.1,0.0,0.0,1013.4,1002.3,0,9.6,233,29.2,1,3600.0
2025-06-08 01:00:00+00:00,6.9,14.0,0.003,0.0,0.2,0.032,19.4,65,12.7,19.0,0.0,0.0,1013.8,1002.6,0,8.7,230,28.4,1,3600.0
2025-06-08 01:00:00+00:00,6.9,14.0,0.003,0.0,0.2,0.032,19.4,65,12.7,19.0,0.0,0.0,1013.8,1002.6,0,8.7,230,28.4,1,3600.0
2025-06-08 02:00:00+00:00,11.4,15.0,0.0035,0.0,0.2,0.031,17.8,72,12.6,17.6,0.0,0.0,1014.5,1003.3,0,7.3,226,24.5,1,2147.04
2025-06-08 02:00:00+00:00,11.4,15.0,0.0035,0.0,0.2,0.031,17.8,72,12.6,17.6,0.0,0.0,1014.5,1003.3,0,7.3,226,24.5,1,2147.04
2025-06-08 03:00:00+00:00,7.8,14.0,0.0034,0.0,0.2,0.029,16.8,77,12.6,16.7,0.0,0.0,1015.0,1003.7,0,6.0,224,19.1,0,0.0
2025-06-08 03:00:00+00:00,7.8,14.0,0.0034,0.0,0.2,0.029,16.8,77,12.6,16.7,0.0,0.0,1015.0,1003.7,0,6.0,224,19.1,0,0.0
2025-06-08 04:00:00+00:00,6.6,11.0,0.0032,0.0,0.2,0.03,15.9,82,12.8,16.1,0.0,0.0,1015.6,1004.3,0,4.3,208,16.6,0,0.0
2025-06-08 04:00:00+00:00,6.6,11.0,0.0032,0.0,0.2,0.03,15.9,82,12.8,16.1,0.0,0.0,1015.6,1004.3,0,4.3,208,16.6,0,0.0
2025-06-08 05:00:00+00:00,5.4,13.0,0.0042,0.0,0.2,0.029,15.1,87,12.9,15.5,0.0,0.0,1015.7,1004.3,0,3.8,169,12.6,0,0.0
2025-06-08 05:00:00+00:00,5.4,13.0,0.0042,0.0,0.2,0.029,15.1,87,12.9,15.5,0.0,0.0,1015.7,1004.3,0,3.8,169,12.6,0,0.0
2025-06-08 06:00:00+00:00,6.6,10.0,0.0034,0.0,0.2,0.027,14.6,90,13.0,14.9,0.0,0.0,1015.5,1004.1,48,4.2,170,12.6,0,0.0
2025-06-08 06:00:00+00:00,6.6,10.0,0.0034,0.0,0.2,0.027,14.6,90,13.0,14.9,0.0,0.0,1015.5,1004.1,48,4.2,170,12.6,0,0.0
2025-06-08 07:00:00+00:00,6.6,12.0,0.0031,0.0,0.2,0.028,14.2,92,13.0,14.6,0.0,0.0,1015.3,1003.9,49,3.6,150,11.5,0,0.0
2025-06-08 07:00:00+00:00,6.6,12.0,0.0031,0.0,0.2,0.028,14.2,92,13.0,14.6,0.0,0.0,1015.3,1003.9,49,3.6,150,11.5,0,0.0
2025-06-08 08:00:00+00:00,5.7,13.0,0.0067,0.0,0.2,0.025,14.0,94,13.0,14.5,0.0,0.0,1015.2,1003.8,62,3.1,135,9.7,0,0.0
2025-06-08 08:00:00+00:00,5.7,13.0,0.0067,0.0,0.2,0.025,14.0,94,13.0,14.5,0.0,0.0,1015.2,1003.8,62,3.1,135,9.7,0,0.0
2025-06-08 09:00:00+00:00,7.8,16.0,0.0073,0.0,0.2,0.023,14.1,93,13.0,14.5,0.0,0.0,1015.0,1003.6,100,3.0,163,9.4,0,0.0
2025-06-08 09:00:00+00:00,7.8,16.0,0.0073,0.0,0.2,0.023,14.1,93,13.0,14.5,0.0,0.0,1015.0,1003.6,100,3.0,163,9.4,0,0.0
2025-06-08 10:00:00+00:00,13.8,17.0,0.0073,0.0,0.1,0.024,14.0,93,12.9,14.4,0.0,0.0,1015.0,1003.6,100,3.1,167,10.1,0,0.0
2025-06-08 10:00:00+00:00,13.8,17.0,0.0073,0.0,0.1,0.024,14.0,93,12.9,14.4,0.0,0.0,1015.0,1003.6,100,3.1,167,10.1,0,0.0
2025-06-08 11:00:00+00:00,12.6,14.0,0.0079,0.0,0.2,0.024,13.8,95,12.9,14.2,0.0,0.0,1015.1,1003.7,100,3.3,139,10.8,0,0.0
2025-06-08 11:00:00+00:00,12.6,14.0,0.0079,0.0,0.2,0.024,13.8,95,12.9,14.2,0.0,0.0,1015.1,1003.7,100,3.3,139,10.8,0,0.0
2025-06-08 12:00:00+00:00,10.9,21.0,0.0066,0.0,0.1,0.024,14.3,92,13.1,14.6,0.0,0.0,1015.2,1003.8,100,4.4,125,14.4,1,0.0
2025-06-08 12:00:00+00:00,10.9,21.0,0.0066,0.0,0.1,0.024,14.3,92,13.1,14.6,0.0,0.0,1015.2,1003.8,100,4.4,125,14.4,1,0.0
2025-06-08 13:00:00+00:00,13.8,17.0,0.0084,0.0,0.2,0.024,14.5,91,13.1,14.8,0.0,0.0,1015.5,1004.1,100,4.1,119,13.3,1,0.0
2025-06-08 13:00:00+00:00,13.8,17.0,0.0084,0.0,0.2,0.024,14.5,91,13.1,14.8,0.0,0.0,1015.5,1004.1,100,4.1,119,13.3,1,0.0
2025-06-08 14:00:00+00:00,13.6,18.0,0.0073,0.0,0.2,0.024,14.9,88,13.0,15.3,0.0,0.0,1015.9,1004.5,100,3.5,125,14.0,1,0.0
2025-06-08 14:00:00+00:00,13.6,18.0,0.0073,0.0,0.2,0.024,14.9,88,13.0,15.3,0.0,0.0,1015.9,1004.5,100,3.5,125,14.0,1,0.0
2025-06-08 15:00:00+00:00,13.8,17.0,0.0078,0.0,0.2,0.025,15.9,82,12.9,16.4,0.0,0.0,1016.2,1004.9,100,2.9,158,13.7,1,0.0
2025-06-08 15:00:00+00:00,13.8,17.0,0.0078,0.0,0.2,0.025,15.9,82,12.9,16.4,0.0,0.0,1016.2,1004.9,100,2.9,158,13.7,1,0.0
2025-06-08 16:00:00+00:00,14.6,21.0,0.008,0.0,0.2,0.026,17.7,73,12.9,18.2,0.0,0.0,1015.8,1004.5,99,2.9,184,16.2,1,637.22
2025-06-08 16:00:00+00:00,14.6,21.0,0.008,0.0,0.2,0.026,17.7,73,12.9,18.2,0.0,0.0,1015.8,1004.5,99,2.9,184,16.2,1,637.22
2025-06-08 17:00:00+00:00,13.3,28.0,0.0101,0.0,0.2,0.028,20.2,63,12.9,20.4,0.0,0.0,1015.3,1004.1,88,4.5,194,20.2,1,3600.0
2025-06-08 17:00:00+00:00,13.3,28.0,0.0101,0.0,0.2,0.028,20.2,63,12.9,20.4,0.0,0.0,1015.3,1004.1,88,4.5,194,20.2,1,3600.0
2025-06-08 18:00:00+00:00,20.2,26.0,0.01,0.0,0.2,0.032,22.7,54,13.0,24.6,0.0,0.0,1014.9,1003.8,46,5.3,208,23.0,1,3600.0
2025-06-08 18:00:00+00:00,20.2,26.0,0.01,0.0,0.2,0.032,22.7,54,13.0,24.6,0.0,0.0,1014.9,1003.8,46,5.3,208,23.0,1,3600.0
2025-06-08 19:00:00+00:00,23.4,33.0,0.0086,0.0,0.3,0.041,24.6,49,13.2,26.7,0.0,0.0,1014.2,1003.2,24,7.8,217,27.4,1,3600.0
2025-06-08 19:00:00+00:00,23.4,33.0,0.0086,0.0,0.3,0.041,24.6,49,13.2,26.7,0.0,0.0,1014.2,1003.2,24,7.8,217,27.4,1,3600.0
2025-06-08 20:00:00+00:00,20.0,31.0,0.0073,0.0,0.3,0.048,25.3,48,13.4,27.2,0.0,0.0,1013.5,1002.5,9,10.1,224,31.7,1,3600.0
2025-06-08 20:00:00+00:00,20.0,31.0,0.0073,0.0,0.3,0.048,25.3,48,13.4,27.2,0.0,0.0,1013.5,1002.5,9,10.1,224,31.7,1,3600.0
2025-06-08 21:00:00+00:00,16.3,26.0,0.0066,0.0001,0.2,0.05,25.2,47,13.2,26.7,0.0,0.0,1012.9,1002.0,0,10.4,225,32.4,1,3600.0
2025-06-08 21:00:00+00:00,16.3,26.0,0.0066,0.0001,0.2,0.05,25.2,47,13.2,26.7,0.0,0.0,1012.9,1002.0,0,10.4,225,32.4,1,3600.0
2025-06-08 22:00:00+00:00,15.0,21.0,0.0071,0.0001,0.2,0.047,24.8,48,12.9,25.4,0.0,0.0,1012.2,1001.2,0,10.9,225,32.8,1,3600.0
2025-06-08 22:00:00+00:00,15.0,21.0,0.0071,0.0001,0.2,0.047,24.8,48,12.9,25.4,0.0,0.0,1012.2,1001.2,0,10.9,225,32.8,1,3600.0
2025-06-08 23:00:00+00:00,16.3,12.0,0.005,0.0001,0.2,0.049,23.9,50,12.9,23.7,0.0,0.0,1011.8,1000.8,0,10.2,224,32.4,1,3600.0
2025-06-08 23:00:00+00:00,16.3,12.0,0.005,0.0001,0.2,0.049,23.9,50,12.9,23.7,0.0,0.0,1011.8,1000.8,0,10.2,224,32.4,1,3600.0
2025-06-09 00:00:00+00:00,12.1,16.0,0.0038,0.0,0.2,0.047,21.9,59,13.7,21.6,0.0,0.0,1011.8,1000.7,1,10.1,224,28.8,1,3600.0
2025-06-09 01:00:00+00:00,8.5,13.0,0.0032,0.0,0.2,0.037,20.0,67,13.6,19.8,0.0,0.0,1012.3,1001.2,2,8.7,225,28.4,1,3600.0
2025-06-09 02:00:00+00:00,10.6,15.0,0.0035,0.0,0.2,0.029,18.1,75,13.5,18.2,0.0,0.0,1012.7,1001.5,2,6.9,205,23.8,1,2175.1
2025-06-09 03:00:00+00:00,9.2,14.0,0.004,0.0,0.2,0.027,16.7,81,13.5,16.9,0.0,0.0,1012.9,1001.6,1,5.9,192,18.7,0,0.0
2025-06-09 04:00:00+00:00,8.3,16.0,0.0052,0.0,0.2,0.025,16.1,84,13.4,16.6,0.0,0.0,1013.5,1002.2,1,4.4,173,16.2,0,0.0
2025-06-09 05:00:00+00:00,8.8,14.0,0.0061,0.0001,0.2,0.023,15.9,85,13.4,16.4,0.0,0.0,1013.6,1002.3,6,4.0,185,13.0,0,0.0
2025-06-09 06:00:00+00:00,13.1,17.0,0.0088,0.0002,0.3,0.02,15.5,88,13.5,15.9,0.0,0.0,1013.7,1002.4,16,4.3,180,12.6,0,0.0
2025-06-09 07:00:00+00:00,14.8,13.0,0.0088,0.0002,0.2,0.019,15.1,90,13.5,15.6,0.0,0.0,1013.6,1002.3,27,3.8,161,11.9,0,0.0
2025-06-09 08:00:00+00:00,10.2,16.0,0.0051,0.0,0.2,0.023,14.9,91,13.4,15.4,0.0,0.0,1013.3,1002.0,100,3.8,161,11.5,0,0.0
2025-06-09 09:00:00+00:00,12.1,12.0,0.0035,0.0,0.2,0.025,14.9,90,13.3,15.3,0.0,0.0,1013.3,1002.0,100,4.5,151,14.0,0,0.0
2025-06-09 10:00:00+00:00,10.9,18.0,0.0036,0.0,0.1,0.025,14.8,90,13.2,15.0,0.0,0.0,1013.5,1002.2,100,5.0,142,15.1,0,0.0
2025-06-09 11:00:00+00:00,12.8,20.0,0.0059,0.0,0.2,0.023,14.8,90,13.2,15.0,0.0,0.0,1013.7,1002.3,100,4.9,141,15.5,0,0.0
2025-06-09 12:00:00+00:00,15.0,20.0,0.0123,0.0,0.2,0.015,14.8,92,13.5,14.9,0.0,0.0,1013.8,1002.4,100,6.8,115,18.0,1,0.0
2025-06-09 13:00:00+00:00,20.6,26.0,0.0126,0.0,0.2,0.014,15.1,90,13.5,15.2,0.0,0.0,1014.2,1002.9,100,6.4,122,18.0,1,0.0
2025-06-09 14:00:00+00:00,20.9,29.0,0.0121,0.0,0.2,0.016,15.6,87,13.5,15.8,0.0,0.0,1014.5,1003.2,100,6.3,125,18.0,1,0.0
2025-06-09 15:00:00+00:00,17.8,26.0,0.0087,0.0,0.2,0.02,16.9,80,13.3,16.9,0.0,0.0,1014.6,1003.3,100,6.6,131,20.9,1,282.42
2025-06-09 16:00:00+00:00,17.0,22.0,0.0095,0.0,0.3,0.022,18.7,70,13.2,18.8,0.0,0.0,1014.4,1003.2,75,6.3,143,22.3,1,3600.0
2025-06-09 17:00:00+00:00,19.0,30.0,0.0108,0.0,0.3,0.026,21.2,60,13.2,22.0,0.0,0.0,1013.9,1002.8,58,5.9,160,23.8,1,3600.0
2025-06-09 18:00:00+00:00,25.6,36.0,0.014,0.0,0.3,0.027,23.4,53,13.2,25.4,0.0,0.0,1013.5,1002.5,20,6.3,175,24.8,1,3600.0
2025-06-09 19:00:00+00:00,21.6,33.0,0.0125,0.0001,0.3,0.036,25.4,47,13.2,27.6,0.0,0.0,1012.8,1001.9,6,7.6,192,27.4,1,3600.0
2025-06-09 20:00:00+00:00,13.1,28.0,0.0104,0.0001,0.3,0.045,26.6,44,13.4,28.7,0.0,0.0,1012.0,1001.1,3,9.3,205,30.2,1,3600.0
2025-06-09 21:00:00+00:00,14.5,32.0,0.0122,0.0003,0.3,0.046,26.6,44,13.4,28.0,0.0,0.0,1011.5,1000.6,0,11.1,212,33.1,1,3600.0
2025-06-09 22:00:00+00:00,14.1,28.0,0.0116,0.0004,0.2,0.047,26.1,45,13.3,26.9,0.0,0.0,1011.0,1000.1,1,10.5,215,33.1,1,3600.0
2025-06-09 23:00:00+00:00,18.8,27.0,0.0113,0.0004,0.2,0.046,25.5,46,13.2,25.3,0.0,0.0,1010.7,999.8,1,10.1,219,31.3,1,3600.0
2025-06-10 00:00:00+00:00,11.4,22.0,0.0106,0.0003,0.2,0.045,23.7,52,13.4,23.4,0.0,0.0,1010.8,999.8,1,9.1,210,27.7,1,3600.0
2025-06-10 01:00:00+00:00,16.5,21.0,0.0087,0.0001,0.2,0.049,21.5,60,13.4,21.1,0.0,0.0,1011.4,1000.3,1,10.1,220,27.4,1,3600.0
2025-06-10 02:00:00+00:00,15.8,19.0,0.0069,0.0001,0.2,0.051,19.4,68,13.4,19.3,0.0,0.0,1012.1,1000.9,0,7.6,211,26.6,1,2202.02
2025-06-10 03:00:00+00:00,22.9,23.0,0.0067,0.0,0.2,0.053,18.7,71,13.4,19.0,0.0,0.0,1012.5,1001.3,1,5.1,203,19.8,0,0.0
2025-06-10 04:00:00+00:00,20.9,30.0,0.0071,0.0,0.3,0.049,18.3,73,13.4,18.8,0.0,0.0,1013.1,1001.9,0,3.5,208,14.4,0,0.0
2025-06-10 05:00:00+00:00,20.7,23.0,0.0077,0.0,0.3,0.042,17.8,76,13.5,18.4,0.0,0.0,1013.4,1002.2,0,3.8,188,11.5,0,0.0
2025-06-10 06:00:00+00:00,9.9,18.0,0.0065,0.0,0.2,0.034,17.1,79,13.5,17.6,0.0,0.0,1013.6,1002.3,3,4.4,187,13.0,0,0.0
2025-06-10 07:00:00+00:00,14.3,17.0,0.006,0.0,0.2,0.032,16.5,82,13.4,17.0,0.0,0.0,1013.5,1002.2,4,3.9,193,12.2,0,0.0
2025-06-10 08:00:00+00:00,15.0,21.0,0.0083,0.0,0.2,0.029,15.9,85,13.4,16.5,0.0,0.0,1013.5,1002.2,2,3.5,201,11.5,0,0.0
2025-06-10 09:00:00+00:00,24.3,28.0,0.0109,0.0,0.2,0.026,15.7,86,13.3,16.2,0.0,0.0,1013.4,1002.1,17,3.1,167,10.4,0,0.0
2025-06-10 10:00:00+00:00,23.6,33.0,0.012,0.0001,0.2,0.023,15.3,88,13.3,16.0,0.0,0.0,1013.4,1002.1,37,2.6,164,11.9,0,0.0
2025-06-10 11:00:00+00:00,20.9,33.0,0.0106,0.0,0.2,0.024,15.0,90,13.3,15.7,0.0,0.0,1013.5,1002.2,100,1.9,221,12.2,0,0.0
2025-06-10 12:00:00+00:00,20.0,30.0,0.0106,0.0,0.2,0.024,15.4,89,13.5,15.9,0.0,0.0,1013.6,1002.3,100,4.2,137,14.8,1,0.0
2025-06-10 13:00:00+00:00,16.2,22.0,0.0079,0.0,0.2,0.027,15.6,88,13.6,16.1,0.0,0.0,1014.2,1002.9,100,4.0,117,16.9,1,0.0
2025-06-10 14:00:00+00:00,17.0,21.0,0.0093,0.0,0.2,0.027,16.4,84,13.6,16.9,0.0,0.0,1014.8,1003.5,100,4.3,138,18.0,1,0.0
2025-06-10 15:00:00+00:00,14.5,29.0,0.0126,0.0,0.2,0.024,17.5,78,13.5,17.9,0.0,0.0,1014.7,1003.4,92,4.7,152,19.4,1,0.0
2025-06-10 16:00:00+00:00,22.1,32.0,0.0156,0.0,0.3,0.022,19.8,66,13.4,20.2,0.0,0.0,1014.2,1003.0,91,4.5,182,20.2,1,3600.0
2025-06-10 17:00:00+00:00,21.2,35.0,0.0156,0.0001,0.3,0.026,22.0,58,13.4,23.2,0.0,0.0,1013.7,1002.6,47,5.3,192,22.7,1,3600.0
2025-06-10 18:00:00+00:00,18.7,33.0,0.0152,0.0002,0.3,0.036,24.8,49,13.3,27.0,0.0,0.0,1013.5,1002.5,35,4.7,189,23.4,1,3600.0
2025-06-10 19:00:00+00:00,16.3,36.0,0.0124,0.0001,0.3,0.054,27.2,43,13.7,29.8,0.0,0.0,1012.6,1001.7,8,7.0,209,26.3,1,3600.0
2025-06-10 20:00:00+00:00,14.1,36.0,0.0104,0.0002,0.3,0.063,28.4,42,14.4,30.8,0.0,0.0,1012.0,1001.2,1,9.4,227,30.2,1,3600.0
2025-06-10 21:00:00+00:00,18.3,35.0,0.0076,0.0002,0.3,0.064,28.4,42,14.3,30.0,0.0,0.0,1011.3,1000.5,0,11.7,227,33.8,1,3600.0
2025-06-10 22:00:00+00:00,17.3,32.0,0.007,0.0001,0.2,0.067,27.1,44,14.0,27.9,0.0,0.0,1011.0,1000.1,4,12.2,224,34.9,1,3600.0
2025-06-10 23:00:00+00:00,15.5,35.0,0.0072,0.0001,0.3,0.069,25.2,50,14.1,25.1,0.0,0.0,1011.1,1000.2,0,12.0,220,34.9,1,3600.0
2025-06-11 00:00:00+00:00,17.0,30.0,0.0061,0.0001,0.2,0.06,22.7,59,14.2,22.3,0.0,0.0,1011.6,1000.6,2,12.3,220,33.5,1,3600.0
2025-06-11 01:00:00+00:00,14.3,24.0,0.0058,0.0,0.2,0.053,20.6,67,14.2,20.6,0.0,0.0,1012.2,1001.1,0,9.3,216,32.8,1,3600.0
2025-06-11 02:00:00+00:00,12.8,20.0,0.0061,0.0,0.2,0.042,19.0,73,14.1,19.1,0.0,0.0,1012.6,1001.4,2,7.8,212,25.2,1,2227.73
2025-06-11 03:00:00+00:00,13.3,20.0,0.0056,0.0,0.2,0.035,17.8,79,14.1,18.2,0.0,0.0,1013.3,1002.1,23,6.0,213,20.5,0,0.0
2025-06-11 04:00:00+00:00,11.9,16.0,0.0052,0.0,0.2,0.032,17.1,82,14.0,17.9,0.0,0.0,1014.0,1002.7,20,3.4,205,16.6,0,0.0
2025-06-11 05:00:00+00:00,14.3,19.0,0.0064,0.0001,0.2,0.03,16.6,85,14.0,17.6,0.0,0.0,1014.1,1002.8,86,2.0,225,11.5,0,0.0
2025-06-11 06:00:00+00:00,9.0,17.0,0.0067,0.0,0.2,0.029,16.1,87,14.0,17.2,0.0,0.0,1013.9,1002.6,40,1.1,198,8.3,0,0.0
2025-06-11 07:00:00+00:00,12.8,16.0,0.007,0.0,0.2,0.029,15.8,89,14.0,16.9,0.0,0.0,1013.5,1002.2,41,0.9,259,6.1,0,0.0
2025-06-11 08:00:00+00:00,17.0,25.0,0.0089,0.0,0.2,0.026,15.6,90,13.9,16.7,0.0,0.0,1013.5,1002.2,59,1.4,270,5.4,0,0.0
2025-06-11 09:00:00+00:00,16.3,29.0,0.0104,0.0,0.2,0.025,15.3,92,14.0,16.4,0.0,0.0,1013.2,1001.9,49,0.7,360,4.3,0,0.0
2025-06-11 10:00:00+00:00,20.4,26.0,0.011,0.0001,0.2,0.021,15.1,93,14.0,16.2,0.0,0.0,1013.0,1001.7,93,0.9,79,3.6,0,0.0
2025-06-11 11:00:00+00:00,23.6,33.0,0.0124,0.0,0.2,0.02,14.9,94,13.9,15.9,0.0,0.0,1012.9,1001.6,100,1.4,67,4.3,0,0.0
2025-06-11 12:00:00+00:00,27.3,31.0,0.0162,0.0,0.2,0.017,15.1,94,14.1,16.2,0.0,0.0,1013.0,1001.7,100,1.7,77,10.4,1,0.0
2025-06-11 13:00:00+00:00,22.1,38.0,0.0202,0.0,0.3,0.014,15.4,91,14.0,16.6,0.0,0.0,1013.3,1002.0,100,0.4,180,7.9,1,903.96
2025-06-11 14:00:00+00:00,27.0,38.0,0.0198,0.0,0.3,0.016,16.2,85,13.6,17.2,0.0,0.0,1013.5,1002.2,100,0.9,217,10.8,1,1349.17
2025-06-11 15:00:00+00:00,25.3,34.0,0.0187,0.0,0.3,0.02,18.5,72,13.4,19.4,0.0,0.0,1013.7,1002.5,93,1.6,174,14.4,1,3600.0
2025-06-11 16:00:00+00:00,27.3,43.0,0.0182,0.0,0.3,0.025,21.4,59,13.1,22.5,0.0,0.0,1013.2,1002.1,29,2.2,180,16.9,1,3600.0
2025-06-11 17:00:00+00:00,30.0,48.0,0.0205,0.0001,0.4,0.034,24.8,49,13.3,26.9,0.0,0.0,1012.7,1001.7,15,4.2,187,20.9,1,3600.0
2025-06-11 18:00:00+00:00,27.5,51.0,0.0171,0.0001,0.4,0.046,27.2,44,13.8,29.6,0.0,0.0,1012.3,1001.4,29,7.2,208,25.9,1,3600.0
2025-06-11 19:00:00+00:00,27.1,49.0,0.0154,0.0002,0.4,0.055,28.7,42,14.4,31.2,0.0,0.0,1011.9,1001.1,60,9.6,223,30.2,1,3600.0
2025-06-11 20:00:00+00:00,27.5,42.0,0.0152,0.0003,0.3,0.061,28.8,41,14.3,30.9,0.0,0.0,1011.4,1000.6,31,11.3,226,33.5,1,3600.0
2025-06-11 21:00:00+00:00,15.8,28.0,0.0122,0.0003,0.3,0.062,28.1,42,14.0,29.5,0.0,0.0,1011.2,1000.4,12,12.1,226,35.3,1,3600.0
2025-06-11 22:00:00+00:00,9.0,18.0,0.0079,0.0001,0.2,0.058,26.9,45,13.8,27.7,0.0,0.0,1011.1,1000.2,18,11.5,224,35.3,1,3600.0
2025-06-11 23:00:00+00:00,6.1,16.0,0.0068,0.0,0.2,0.055,25.8,47,13.6,25.8,0.0,0.0,1010.6,999.7,1,10.0,219,33.1,1,3600.0
2025-06-12 00:00:00+00:00,11.2,23.0,0.0063,0.0,0.2,0.048,23.0,57,14.1,22.7,0.0,0.0,1010.9,999.9,1,10.6,220,30.2,1,3600.0
2025-06-12 01:00:00+00:00,8.3,11.0,0.0055,0.0,0.2,0.043,21.3,63,13.9,21.3,0.0,0.0,1011.0,999.9,0,8.0,211,29.5,1,3600.0
2025-06-12 02:00:00+00:00,10.4,15.0,0.0065,0.0,0.2,0.039,19.7,69,13.9,20.0,0.0,0.0,1011.2,1000.1,20,6.4,205,22.7,1,2252.15
2025-06-12 03:00:00+00:00,13.6,19.0,0.0065,0.0,0.2,0.035,18.8,73,13.8,19.2,0.0,0.0,1011.5,1000.3,0,5.4,194,17.6,0,0.0
2025-06-12 04:00:00+00:00,12.1,24.0,0.0072,0.0,0.3,0.032,18.3,75,13.8,18.7,0.0,0.0,1011.7,1000.5,0,4.9,172,15.1,0,0.0
2025-06-12 05:00:00+00:00,10.7,18.0,0.0079,0.0,0.3,0.03,17.8,77,13.8,18.3,0.0,0.0,1011.8,1000.6,0,5.3,162,14.0,0,0.0
2025-06-12 06:00:00+00:00,12.6,26.0,0.0133,0.0,0.2,0.024,17.3,80,13.8,17.8,0.0,0.0,1011.7,1000.5,1,4.7,162,14.0,0,0.0
2025-06-12 07:00:00+00:00,19.2,32.0,0.0154,0.0,0.3,0.02,16.7,83,13.8,17.4,0.0,0.0,1011.6,1000.3,14,3.9,156,12.2,0,0.0
2025-06-12 08:00:00+00:00,18.5,32.0,0.0139,0.0,0.2,0.02,16.2,86,13.9,16.9,0.0,0.0,1011.3,1000.0,28,3.4,148,10.1,0,0.0
2025-06-12 09:00:00+00:00,12.3,30.0,0.0123,0.0,0.2,0.023,15.7,90,14.0,16.5,0.0,0.0,1011.2,999.9,88,2.8,145,8.6,0,0.0
2025-06-12 10:00:00+00:00,18.5,24.0,0.0092,0.0,0.2,0.027,15.4,91,14.0,16.2,0.0,0.0,1011.2,999.9,98,3.5,145,9.7,0,0.0
2025-06-12 11:00:00+00:00,14.0,20.0,0.0072,0.0,0.2,0.03,15.0,94,14.0,15.8,0.0,0.0,1011.2,999.9,100,3.2,146,9.7,0,0.0
2025-06-12 12:00:00+00:00,11.2,23.0,0.0073,0.0,0.2,0.03,14.8,96,14.2,15.8,0.0,0.0,1011.3,1000.0,100,2.3,148,10.4,1,0.0
2025-06-12 13:00:00+00:00,17.8,23.0,0.009,0.0,0.2,0.029,15.1,94,14.2,16.1,0.0,0.0,1011.6,1000.3,100,2.5,180,10.8,1,0.0
2025-06-12 14:00:00+00:00,15.0,27.0,0.0101,0.0,0.2,0.03,16.1,88,14.0,17.0,0.0,0.0,1011.9,1000.6,100,2.7,203,13.7,1,3600.0
2025-06-12 15:00:00+00:00,15.8,27.0,0.0139,0.0,0.3,0.026,18.4,76,14.0,19.1,0.0,0.0,1012.1,1000.9,98,3.4,205,16.9,1,3600.0
2025-06-12 16:00:00+00:00,16.3,33.0,0.019,0.0,0.3,0.024,21.1,63,13.9,22.0,0.0,0.0,1011.7,1000.6,65,3.7,191,18.7,1,3600.0
